hey bee sm, -72.05297371598812, -72.99849955266426, P
something , -101.78341341467782, -104.42881323705502, P
hey price , -182.81803068520188, -174.28687445782452, N
if wander , -77.2598779251156, -79.62770920494607, P
panic buyi, -170.16534882884457, -161.615588243929, N
price put , -102.00063113050871, -95.23144362559906, N
question r, -166.17992274194444, -171.4690383273001, P
after visi, -145.98482827396722, -145.14431539631937, N
see teala , -119.697825744951, -117.06202495093832, N
trending n, -131.13460928070032, -126.59477655652661, N
just local, -193.44602551876463, -194.2614170434144, P
omg hot pe, -174.38253767536602, -176.20601519608843, P
thing don , -169.8708358501838, -169.89031569914565, P
in light c, -191.4655273780836, -202.93070411950657, P
price keep, -63.53368601258158, -57.40827462193108, N
my uncle h, -150.1906516467402, -146.63978408013838, N
work fast , -140.4198752973134, -142.8345940504136, P
nan elderl, -147.7367133913203, -141.52650523609128, N
scene groc, -111.30041805327386, -112.64497850466064, P
small voic, -131.8217723142022, -135.03327366619456, P
see grocer, -83.6795273608344, -84.69980480280051, P
due fly lo, -152.57035341196337, -155.71153552957227, P
the thing , -98.67017683596866, -96.44821566836416, N
how many r, -185.3248303988342, -191.06282887321262, P
healthy ha, -47.16012297327788, -50.566935191224566, P
apparently, -189.25600269851225, -184.53488076924697, N
all americ, -184.61977635687956, -176.17213626182706, N
coranaviru, -124.48261707877762, -131.07357858599426, P
data lie y, -111.99114905065815, -111.33589831863817, N
internet p, -40.92476494369087, -40.42653802708656, N
create cha, -213.69948177650818, -210.4717084182121, N
work puzzl, -184.66003716432107, -186.19786437002793, P
people fac, -127.1502499106089, -121.38132456682692, N
if afford , -137.94093374236826, -142.3714030885714, P
if order s, -98.53722550492644, -100.05225313914656, P
i worried , -99.62589492489528, -97.73199960412887, N
imagine co, -131.91954208551903, -126.14542584159993, N
every stor, -73.93779833034542, -73.17835301276871, N
year old c, -151.84715191621868, -147.25500899809347, N
just go gr, -119.98219878671318, -116.93816559449908, N
today groc, -136.85106819201062, -135.18979099075432, N
u trucking, -165.8496561854087, -162.77194867217233, N
consumer c, -50.98438013991126, -51.913666120295744, P
note every, -124.43991501709017, -123.76397894788056, N
toilet pap, -47.41629045627835, -46.49533207510171, N
call due l, -76.63654064880411, -72.75710597284795, N
i imagine , -64.03472601786663, -61.46999946011742, N
retailer w, -103.72288333517031, -95.28093598152977, N
my grocery, -139.6075340281163, -139.92709096378377, P
scammer ta, -84.41889213817267, -83.66951375310771, N
all bookst, -214.06753505042104, -223.6901396950009, P
never impo, -96.16817529979664, -105.66731216556464, P
shortage a, -33.79590778207834, -30.904578101695062, N
some thoug, -158.22957591323575, -149.1322365185613, N
thing loca, -179.3878596046834, -185.14662985014616, P
in amid pa, -134.4650178905601, -132.21625797479712, N
when stock, -154.77845380562292, -151.62572254685003, N
america we, -241.7591568861495, -235.17300639742922, N
thanks gre, -52.74251292075499, -56.05578489873898, P
a friend m, -159.37270175065555, -162.8150697894402, P
just get b, -165.29316821541389, -157.81181161445548, N
trump say , -123.02921144763359, -121.07747539705744, N
remember f, -142.23705539949168, -145.8919219748359, P
he f for r, -145.03543260600543, -140.35079793767503, N
my partner, -148.60650558912414, -144.88321838044345, N
when shake, -73.30220896415987, -76.49700831426509, P
clear time, -129.08313023267712, -132.2232169395195, P
omg corona, -141.73572055252572, -141.10670683249776, N
third stre, -99.31269428883402, -101.03901471423558, P
with pande, -130.95845429934343, -132.86504340323032, P
trump dera, -112.32869375501207, -109.91515338834502, N
are store , -208.08513420739928, -211.64286931944196, P
update in , -140.63112565263918, -139.01600358354125, N
if superma, -90.78893423780849, -91.44370109481959, P
ahora segu, -176.25568020030937, -175.2619811203478, N
i need peo, -220.14381379201848, -220.84371271614944, P
groceries , -30.202178605810193, -28.51498792846539, N
savage the, -77.26416901734369, -75.40398170396755, N
some pharm, -101.38185416620489, -103.1916024604898, P
i believe , -197.95135620732094, -196.27109326193423, N
hey son se, -136.80311690516905, -136.6007314300048, N
wait line , -55.35128774243022, -56.72529790156463, P
during tim, -161.25695381370178, -164.26288908411095, P
if live sc, -146.6716627727342, -150.3308779871528, P
another da, -54.70033411380771, -53.701209841587726, N
hell go re, -139.09793930928444, -137.4222480305879, N
since outb, -134.1606665033494, -131.8140259295705, N
even all h, -150.5345315271126, -155.93047203391592, P
sicken peo, -44.11900929070511, -41.8047689407396, N
best way t, -189.70691209732485, -188.5663020846256, N
the corona, -156.33910271482412, -155.5104145933785, N
yep son co, -159.39760222650807, -163.41335287564218, P
you know i, -160.3300774251356, -153.98345459845854, N
the fact a, -215.91008576496574, -209.60505210697715, N
gas price , -84.298993963146, -82.52545585027556, N
the biopol, -154.06230255815092, -148.37949265087482, N
how retail, -92.18279034574283, -91.15310642505926, N
offer free, -165.92946459098542, -176.76434626141113, P
shop cart , -195.8214049019274, -198.93969382974532, P
applies we, -121.72410989830328, -123.37321979177383, P
i think ne, -131.53591187897578, -130.4127993433156, N
real canad, -69.08569890646142, -70.77272767674009, P
mass hyste, -110.89786432135993, -109.09801184956751, N
amazon nee, -150.75706940657273, -151.1229367776041, P
in time cr, -132.81572853472957, -126.95412467513354, N
theresa ma, -41.75495041662161, -46.98800439065925, P
amp we ple, -92.3769469046212, -88.26496155499285, N
nigeria la, -118.95658919272607, -109.71342805351291, N
beautiful , -167.3154047440879, -179.79665466253348, P
a small ra, -145.7581584120346, -142.34660518748785, N
about walk, -33.742217963917845, -34.2939449007118, P
for toilet, -91.69218522024974, -90.39683466681124, N
the great , -32.91966963971442, -34.1747384857726, P
look oppre, -168.00632310870688, -167.47517364715367, N
anybody ne, -147.25980881188912, -150.09995453167596, P
open amp a, -73.31284812601874, -74.25850460695925, P
well time , -33.84880630698356, -33.805797847729494, N
cdc older , -85.23721644364869, -87.18385628947196, P
a retail s, -71.87152517779579, -74.62293215336528, P
legit ever, -127.61236287458428, -129.38665182805852, P
my late fo, -220.58172306984477, -220.02265425960817, N
let wait s, -190.70534025246553, -181.74709622986796, N
here way d, -137.46505955297056, -138.58126203486256, P
world dead, -23.01848920468671, -21.592877487594432, N
for cashlo, -231.41263537891479, -229.83619975556977, N
the psycho, -56.70695246198461, -52.808972194841914, N
america lo, -130.6741350997568, -133.23244764620503, P
if healthy, -168.47709266762254, -167.44753701136275, N
at target , -155.625290695172, -158.65362008031195, P
exactly mo, -192.67240493238683, -192.08392620035923, N
i know man, -235.69080525376816, -228.61080027918035, N
in every s, -169.2737106864273, -169.14606934370966, N
germany ac, -177.68686061286186, -176.59258500293316, N
in case wo, -59.357409554308894, -56.48226008680763, N
if go self, -160.03058435751956, -169.30257415506466, P
sure tweet, -178.87065233239, -177.8251521893563, N
on panic b, -170.57009599689025, -163.96556212288434, N
government, -108.55594216375114, -107.59343313944794, N
the grocer, -94.73817105354513, -88.17367763937503, N
once super, -130.5582722361584, -128.11755458981085, N
while admi, -182.99135719453633, -180.35705672767392, N
an update , -148.26466485363255, -144.97149941177054, N
food impor, -44.73368564994434, -44.511861124736, N
i chair q , -156.32494959885418, -162.0491447977062, P
when someo, -165.2507455726342, -164.25566676907096, N
food bank , -123.4756473459906, -119.09987185536951, N
do governm, -160.52311935743194, -158.26696655100497, N
garlic pri, -98.86481178835731, -99.37586253129517, P
apparently, -108.08243579455757, -108.63131579037534, P
yesterday , -185.5993770683088, -183.75740102885464, N
no need st, -109.22580289802883, -106.01305123433222, N
i work lar, -151.37321700952873, -151.833228918417, P
so girl fa, -176.2247528897845, -170.32293148158536, N
frozen foo, -60.18192667278206, -56.58281855262373, N
if still d, -81.25557018060907, -82.26756506019179, P
no matter , -183.59329717112323, -180.18528553931736, N
i wake upd, -114.54028473223102, -115.14556781987723, P
retail not, -50.54944578136289, -51.5116021697649, P
it sadden , -205.22765739719844, -200.0863738956629, N
how lockdo, -196.07245543809555, -198.14053857148346, P
do online , -71.23999293292734, -71.28303167228395, P
i understa, -99.39122074303543, -98.7811832685869, N
hey guy we, -149.29353869232955, -159.4090650475966, P
just want , -113.09364466328158, -117.1548405452563, P
please ple, -210.82312398089095, -220.3408097891256, P
scene outs, -168.80721125654057, -163.26077730071594, N
so someone, -161.24366947150085, -163.2526236433554, P
corona ep , -181.76330721323797, -179.52590445052687, N
you need c, -162.0700904662075, -167.06120732903582, P
in usa peo, -163.216651783275, -157.61582274869176, N
tip have l, -107.8984141259602, -108.19302128610931, P
decide use, -83.48548375529329, -86.60541569756889, P
just look , -126.66743635204642, -124.46781546116098, N
ensure sto, -203.05359327917387, -196.67459510061636, N
hey parent, -125.88972921412005, -126.75933360793269, P
since i on, -171.75863941169422, -180.37582846342374, P
i also del, -48.39289703138296, -48.04302514233459, N
the world , -139.02800256741008, -138.33115471915283, N
flip side , -124.81983078503023, -124.83264608657585, P
think uk c, -207.29006003038725, -202.8896497695112, N
meanwhile , -84.95453852248563, -87.57027946234415, P
work super, -147.39736598598202, -150.30452892111137, P
iraqi prot, -109.36532840687215, -105.12049699444769, N
nonna want, -109.62893337624624, -110.1023935291261, P
confirm go, -63.59710682229964, -64.97856871712976, P
russia bre, -207.56529263025263, -202.49871175236797, N
how go tak, -89.67980730809492, -88.03852333530945, N
go grocery, -107.69773395397013, -112.16075876920658, P
kill major, -157.5674556446217, -151.3771775914151, N
the corona, -123.01258832819624, -125.06008806007345, P
feel battl, -196.06151090331664, -196.58004202489232, P
how encour, -87.93903039759323, -90.72390312212744, P
completely, -193.93154099351207, -192.6040072176413, N
to people , -184.40377339335214, -179.02633367561222, N
call pound, -93.52150000242483, -92.95818699796524, N
these info, -113.92255558023737, -108.00587027479034, N
thank heal, -171.1225937221399, -179.87329511169509, P
trudeau no, -154.80980356160993, -152.15570123842778, N
ive stockp, -210.16649885278986, -211.16581101161321, P
right even, -105.009939325241, -106.87256292418904, P
how many i, -232.56644338605324, -231.3952010816338, N
i hope nur, -93.36642497066889, -94.0488718783096, P
listen peo, -64.83284631270317, -62.89952054258712, N
don panic , -268.40318316739575, -277.27400921403165, P
my genuine, -242.41739055339085, -236.16928573043006, N
my approac, -185.33250285119243, -187.200659061208, P
any compan, -169.2824420840165, -170.11072159977138, P
find prote, -28.09907408889565, -31.560518654105085, P
covid acce, -166.80745795435263, -169.14947200015553, P
or give in, -209.04910155242882, -209.6453000454126, P
my mum go , -107.92809544720198, -106.43878610190991, N
to dickhea, -110.05982713968943, -111.34469515226066, P
oh c mon n, -122.9133037231583, -117.33899566836773, N
amazon del, -74.85570410230306, -73.53121448848124, N
everyone a, -136.64849068228003, -141.1174919670985, P
went groce, -88.79314454585975, -85.30790793144544, N
american s, -193.98839233448248, -193.04080628103685, N
its trend , -234.31256669504543, -228.25541646527654, N
so i liter, -111.82809004079209, -110.32816015193579, N
no milk to, -60.410342528773796, -56.54207031001474, N
if like co, -59.56351640542309, -60.4794804579209, P
why i feel, -183.1898328210924, -176.07403303675034, N
covid conc, -63.869057384450464, -64.67890660650433, P
imagine go, -150.96530609540423, -145.49132873806172, N
online sho, -184.75370470873273, -188.41751866716143, P
i like kno, -104.4049454614322, -101.87371471232714, N
worry coro, -65.64832141731038, -67.25567198273882, P
everybody , -77.18718928049122, -78.4932226386532, P
thread peo, -153.8223217670559, -154.6885616179975, P
this time , -85.78742938914488, -81.95633576392649, N
went groce, -60.17619760423947, -60.34756174964904, P
please awa, -141.69486396180776, -148.23566596077416, P
which favo, -74.76996495742878, -75.30639413019097, P
i never su, -87.13474782756582, -87.1634666640361, P
i work gro, -191.32171886030125, -188.51265007435208, N
important , -195.07329436255506, -195.50829093143173, P
maybe peop, -163.7519717640379, -150.1202993074597, N
the grocer, -90.96894500634446, -92.0651468625296, P
dear big s, -155.28467896839715, -157.19532869351167, P
unbelievab, -40.02328330897496, -40.61609870550355, P
plenty med, -99.71267821598786, -94.17443165302366, N
we stop co, -50.80465600801998, -49.933354788404245, N
it really , -165.17853298233962, -163.57332639354357, N
omo na wa , -158.25080135173926, -155.83338024206913, N
a friendly, -201.10715863983864, -206.97043611490392, P
my neighbo, -181.7333118893794, -192.8682609191138, P
be vigilan, -167.32900427435115, -167.60149996555148, P
a friend w, -208.92806529812339, -211.85540821999837, P
confirm go, -72.26279001094161, -70.4991014052281, N
first time, -138.24127061323694, -138.88697491469142, P
for worrie, -43.197495659038076, -45.568012103039344, P
offer rid , -122.42667491451525, -126.38466448855033, P
here super, -90.76758256192758, -94.29532724735581, P
i think i , -179.73496019384, -180.08732908458938, P
this bad p, -277.45565716561055, -272.97165837419806, N
hello matt, -171.61957502838, -178.614886969786, P
a friend s, -25.904874166717523, -27.62533447474443, P
key world , -174.49977042386186, -173.995805972236, N
and please, -109.72392558445125, -110.91242523846229, P
doe covid , -57.45819049611917, -59.89537214688134, P
sir misinf, -165.0611753492578, -166.0661389739339, P
to people , -126.41435737215598, -128.80928896245086, P
i get lot , -182.4966086569464, -186.0636596363186, P
help elder, -102.27697801561054, -99.68697179597429, N
fallout be, -160.00496987571012, -158.75631833385987, N
remember e, -114.0455069940274, -114.43886195948254, P
crazy line, -22.038226765738692, -21.285931869786314, N
five milli, -57.129940472552974, -55.201257637857054, N
this like , -77.18285047254768, -77.2916454102722, P
there fact, -126.84017085721922, -116.21561531894422, N
must read , -203.7041837756, -214.41297974072057, P
outside ra, -99.56836699257201, -101.05094367919746, P
i go groce, -215.80157353515935, -215.66095851515325, N
shame hoar, -82.41437071962402, -72.87544830214044, N
if stock f, -120.83538472020547, -116.73605403577042, N
while onli, -91.88888113334603, -91.93051437483331, P
psa despit, -217.40285860123578, -218.01540903279613, P
really wor, -138.0464447282152, -139.5819234404481, P
ok grocery, -90.62261584577523, -89.97234289302382, N
kid never , -77.75238826046339, -79.20903292332463, P
people str, -174.78077497427373, -169.92010368658953, N
fill ad ma, -175.34701744134895, -178.86998628951912, P
be nice gr, -133.75700882896902, -132.80782414969187, N
rough week, -75.36502143952703, -80.01965491069674, P
i work sma, -148.38569399805274, -154.21819227349877, P
no stream , -214.86803994834017, -212.02368504951272, N
some helpf, -109.44302973455062, -112.93751198317008, P
so u govt , -145.04481922923992, -138.790670636011, N
hope also , -139.71674168534778, -139.14272139514438, N
thank repl, -189.97310279974062, -193.2887900255114, P
when i sta, -66.15864771571178, -64.47304195147338, N
kudos amp , -191.1567926902371, -193.60386746001188, P
grocer fai, -137.9636387218535, -137.7756079574604, N
state inst, -197.18028692179797, -199.0829986574956, P
lab grown , -62.548116579769214, -61.3134789844722, N
i feel for, -129.56409350027866, -129.94341101911746, P
how many p, -128.21750791598254, -125.5506706518966, N
lot empty , -114.02247323501679, -112.28312854807639, N
if disable, -145.7817850540221, -147.715885699745, P
gon na rud, -137.4277479968032, -133.5421289437465, N
wait shut , -135.59782651400403, -135.90778045883147, P
so i work , -193.60261965348158, -190.44969124982384, N
learn righ, -209.61816322563124, -205.8534985593551, N
i shake he, -227.65556057338668, -230.1513884906585, P
head super, -89.26345969268395, -87.43603953840199, N
city la pi, -213.13881935776388, -213.567224397449, P
street aft, -142.92043677430075, -144.20479981691508, P
this thurs, -137.27634182068368, -135.75380572661956, N
hi i luca , -175.05508552943792, -177.73090512040812, P
as think s, -189.21226168662943, -191.99444781664775, P
total heal, -57.539783724849215, -58.97382128163988, P
bad time l, -44.02451530343055, -42.23192475140075, N
everyone b, -121.84388153520989, -124.55215109575042, P
panic buyi, -144.17113707496168, -139.01535282582486, N
security t, -66.55039799359709, -67.38453005357468, P
us like to, -76.80675314024327, -80.3892586608109, P
went super, -185.4336808682469, -183.18214718141763, N
apparently, -142.04872422219844, -137.93981760542258, N
should gro, -78.24017784373478, -81.4529111662356, P
thinking f, -170.55649215387785, -172.70561846131804, P
these comm, -120.38785993311919, -117.50100957366182, N
just leave, -144.79018523830152, -144.298258764556, N
the news n, -151.70688899143914, -149.36759208014894, N
how resist, -78.41132061184818, -75.70947599479966, N
apocalypse, -85.6632916983536, -86.00327988840239, P
whenever p, -69.40381221084522, -68.36127362707911, N
block acco, -136.4621774419415, -134.01011809707342, N
i return g, -157.06688957040777, -155.2061173555461, N
i worry po, -106.43999480697957, -98.88879835115198, N
excellent , -213.79460196847063, -221.43751685409632, P
hey guy sc, -261.84235096647257, -265.6169074677404, P
everybody , -76.05995744920679, -76.49943588488225, P
damn no pa, -73.3328282966052, -70.50123004457207, N
russia dro, -221.49438994146823, -212.43582119241418, N
i usually , -220.9105861341668, -221.00583238604585, P
in new con, -179.82082284263527, -176.83265669874675, N
the person, -161.24708378433525, -161.0766884854732, N
stock bott, -195.36284662917166, -203.14590472685725, P
got back g, -219.28620763365396, -212.0494559746736, N
get boomer, -196.24266627995308, -195.04216975185088, N
my friend , -145.9547768348645, -143.27158437219606, N
a new wave, -98.7927883067924, -98.13095279273044, N
square pre, -139.32430502857346, -136.2644317482464, N
so i go wa, -194.1296969815209, -196.55876869257796, P
wipe super, -155.48993927251306, -158.48375555864783, P
went lowes, -114.53276271918602, -112.6001247013369, N
really und, -100.38493012287118, -100.29365812715743, N
oh god chi, -115.6667959570341, -116.8824511499335, P
a package , -146.96329009529197, -149.81869842189417, P
grocery st, -186.79266859506112, -192.3323643607293, P
i go buy b, -177.92524975946088, -175.26769473193113, N
trump offi, -135.10818108650304, -138.7081566795287, P
please sig, -86.69113933308581, -92.56374136479519, P
president , -76.23303066986085, -76.218998831934, N
britain fo, -109.32114900767624, -105.76923207358861, N
today i ve, -97.3365273944964, -99.93688264359974, P
check elde, -71.44575689663164, -71.80903626683231, P
former sup, -193.2422057616036, -188.55807480024635, N
think peop, -200.58635491183358, -195.3751615666074, N
mean rever, -190.30557985966394, -191.07470274706813, P
in additio, -146.79296402275597, -154.19745447993137, P
see resell, -143.3887307937608, -134.68226080237102, N
i big box , -172.817948405506, -177.73455188996968, P
dread trip, -38.30164453182557, -38.238383095694175, N
also peopl, -156.58512039406375, -161.75263954016228, P
the crisis, -142.2818695064824, -142.16391995548545, N
thing may , -193.02295191149136, -194.05829286270574, P
hey people, -143.9891676685036, -151.3844134013999, P
panicky ma, -39.20251596696441, -39.734322082144054, P
if go loca, -140.8773684279016, -140.87479668303476, N
i think on, -46.84857692782595, -47.17355719974663, P
however ca, -110.04776918712575, -108.32553430203204, N
every shop, -179.34894717357105, -174.16645993996605, N
i work gro, -184.40904252910101, -191.7387259714343, P
item toile, -208.282210909636, -202.82816330324462, N
the clown , -147.69426300557666, -150.27066526786777, P
school clo, -154.6198373344723, -154.76822927253502, P
important , -182.55703419280823, -176.8595325875619, N
i come bac, -119.0636161742451, -117.53761790698512, N
hahaha onl, -29.25296095921612, -30.06165338861816, P
he use com, -153.36178033564644, -148.73054817550909, N
coronaviru, -74.13641715175021, -74.80642415652838, P
help keep , -51.334048224232646, -52.692784715519046, P
if people , -207.57964983327813, -208.7927086032123, P
dunno e he, -91.05120780088531, -89.89315286150824, N
environmen, -159.12055676870477, -162.42912424784294, P
if think t, -67.71093922788349, -68.62995994621936, P
oh sign i , -142.08056290082993, -136.0019400537984, N
great idea, -170.32397160669456, -171.04524647129287, P
covid migh, -56.367059954865574, -61.00395326224342, P
who know h, -75.36468560327782, -73.40070897826463, N
just stand, -63.86493365645982, -64.35691435150812, P
if book ti, -149.956161643136, -151.12269983333957, P
anxiety dr, -172.31546920357, -171.3149811857233, N
if pub clo, -220.91858221752153, -228.1260753345076, P
the last t, -207.31534787148564, -205.1179567118881, N
wow really, -140.9577328036523, -137.60087425668954, N
pal shut r, -161.0227919834301, -168.47200731008775, P
rich get r, -59.13899537921162, -61.66025471917, P
you know n, -126.34553541101847, -126.56434386225422, P
oh irony c, -96.67222998106487, -94.53841505840407, N
damn the g, -43.76496531125799, -40.39050313689096, N
i go groce, -166.07556510618727, -165.39136860322895, N
if home on, -141.91706560217534, -144.22818938942504, P
have elder, -130.48598213807088, -129.7822937813135, N
shelf empt, -139.22450524452003, -143.2110094097339, P
this clip , -207.46239231645535, -206.63875498079042, N
our retail, -151.72331535066527, -160.5923519588488, P
the german, -88.44238818363533, -85.52746313654782, N
aussie sup, -87.04831321095628, -89.10145752613157, P
stay safe , -130.09105817106465, -132.92608157804997, P
asshole bu, -115.64103676652502, -114.54063287157322, N
mayor inda, -158.43891458266927, -154.80961847635075, N
so finally, -151.41251301480452, -154.3566967213675, P
prepare sp, -155.74699986040426, -153.88979096493875, N
we officia, -189.9060539210469, -189.1908113950311, N
so shelf s, -67.62534307048463, -66.27007268218135, N
those stru, -92.99120387491631, -88.99206606628341, N
stick insi, -121.18294153435967, -127.232465486434, P
decide joi, -138.55697537986606, -141.5901163513012, P
good see p, -40.13221981076235, -41.352412886392216, P
tip stay s, -171.58639477439098, -176.89499294547173, P
people pan, -140.9757127017951, -142.09854061160303, P
panic caus, -113.50337789442733, -110.20514712785591, N
due grow c, -220.0212588349314, -229.89964662393317, P
i wonder m, -49.80600156605522, -50.47192659993246, P
reportedly, -128.28911264206886, -129.8487562729611, P
list compa, -268.55220061914014, -276.5431033134055, P
underestim, -140.3498733523021, -141.62467324297143, P
be buy bee, -92.31067742784846, -90.30429770351641, N
went super, -116.25227789859667, -117.08649825021133, P
still need, -110.01610477315253, -107.81628795457988, N
we take ca, -161.0262845278546, -165.72736378871562, P
normally i, -159.54152503425018, -158.1456512152276, N
yeah sure , -116.10569167672332, -116.8588849749279, P
different , -93.98383601148397, -93.02357621718453, N
just make , -123.9321533281, -122.80820379030821, N
missouri a, -60.87282228837323, -57.9329497846779, N
ffs so top, -94.74034010563787, -91.14122353627384, N
i wish ppl, -55.75359320674377, -57.185606568773586, P
seagull li, -98.38302667795331, -101.36789716087459, P
an elderly, -98.039142465654, -96.94617460747052, N
when i fin, -114.46481647184414, -120.3788055112479, P
walmart ad, -87.13593303442194, -88.62167148132193, P
accord cen, -185.73168416302542, -197.12507562869362, P
genuinely , -230.5316836317936, -232.48636031210873, P
went groce, -119.21191122313098, -118.87048129189385, N
scene insi, -40.46139845539255, -39.3306441628032, N
be like gi, -161.25199072325478, -168.23080607676695, P
if healthy, -134.20067533108178, -135.9188622211826, P
the may in, -180.33293321777074, -179.93039798738477, N
there huge, -140.51835422667028, -142.05117805240033, P
for gig ec, -211.35698727484274, -214.1432239469702, P
watch talk, -196.08746551048856, -193.33056355950103, N
reminder s, -123.98377088060805, -118.74184940771441, N
the crisis, -133.70927212715324, -132.98754296824995, N
how stock , -33.315367551076214, -32.154408960944394, N
panic buyi, -104.8544870418127, -102.48302988515208, N
we lie cov, -160.6511876783456, -160.67807199545308, P
call healt, -197.76955477843532, -192.97445735459033, N
safe haven, -120.21737829585948, -116.19114361511585, N
a focused , -118.17561631287984, -117.73239224140632, N
ha initiat, -95.54156783318737, -94.75271209865039, N
this onlin, -185.50903085186266, -186.7318446281443, P
bit lot co, -140.5084258118755, -140.45868482060115, N
just go gr, -110.64046104608217, -106.78195301916072, N
trader ret, -89.20575544898816, -88.21985121289349, N
in additio, -82.1257561399053, -85.8272912354964, P
i work hom, -122.82060873212575, -128.09641794843932, P
tldr sign , -46.52019619589914, -49.785619243199754, P
what preca, -147.86143973435568, -152.1018203968969, P
please tak, -168.71474406641374, -173.85659017626654, P
i think go, -198.27856614270854, -193.84530897788898, N
there trum, -117.27811348039594, -117.34424936734708, P
check peop, -167.63632312471816, -165.61130735432585, N
all year p, -228.42639489506624, -233.1731705002331, P
what effor, -150.80995018243885, -155.16119349011984, P
well folk , -165.1501032672036, -166.42014241407688, P
just frien, -179.43966537417828, -185.20798655005893, P
at nearby , -108.68330578606742, -106.57894153134323, N
hey lady i, -110.76229485438125, -113.89252973917667, P
if conside, -177.72989964241205, -177.01476455901573, N
i predict , -164.72326104694565, -164.20902891850292, N
the world , -141.21913124023706, -134.12596423139397, N
in time wo, -125.10844078421333, -127.78743338722569, P
i panic on, -140.25916419007854, -139.61554722758163, N
i decide i, -54.98828334296546, -55.34338446245653, P
bet elderl, -156.77394380287018, -155.9879299921775, N
take serio, -162.19167375487604, -165.0665932013087, P
if lucky e, -123.30023342915298, -126.17695735238523, P
imho russi, -255.84034573050863, -244.23683482597806, N
grocery st, -132.70513170802553, -130.31964532072908, N
everyone t, -115.03245926864128, -114.68290210308453, N
the people, -84.0400526755313, -81.592511885272, N
i not pani, -48.71786313659483, -42.7178135925232, N
with go da, -153.0306509548503, -163.85365388137262, P
pretty sur, -108.45868528049358, -104.15675733373537, N
dtf touch , -310.3602887598825, -311.0087542900355, P
this dange, -44.18622265129722, -40.625420291126694, N
catch flig, -43.945743800989874, -41.46501364565703, N
gas price , -191.016686950826, -182.48847039722793, N
empty groc, -171.54654845225596, -166.67703703816727, N
let record, -121.50148676704154, -126.05345303287369, P
after loca, -187.06927033865557, -184.04790474252795, N
my inbox f, -196.53565740373696, -199.4191357110125, P
life time , -141.2403870044661, -139.08291865209554, N
very clear, -157.68961882086668, -161.45839331555086, P
ha anyone , -141.44873833195453, -144.1642610877882, P
the us gov, -185.8015613149035, -178.47849350341428, N
with michi, -148.0609209065527, -144.55943516380594, N
informatio, -69.70324193252077, -70.75056849575773, P
see billio, -57.89196909623362, -58.7444758469693, P
korean res, -221.82874590957996, -223.4675772497121, P
do the peo, -139.72940623360319, -142.73071702060375, P
if budget , -166.54397400260788, -167.50338397636432, P
attack ser, -110.99168560586187, -105.5624599548594, N
don panic , -37.58826084102259, -36.782617618273136, N
shortage d, -64.13826999475833, -62.43580079254674, N
as covid s, -160.34994024778402, -165.63511207499397, P
there poin, -206.66937871433007, -204.84323487010846, N
if able go, -155.5507560047813, -157.1705808245178, P
fp canada , -84.48073587682329, -84.04099196226367, N
this time , -97.50705100216854, -98.83469766231907, P
the econom, -193.66723226588343, -197.38175603597347, P
i need sta, -158.94743447722973, -159.68017318557165, P
only china, -129.37527597900836, -131.74260890188623, P
call repre, -216.64795853420716, -215.4420229496813, N
with chaos, -102.03414722566741, -100.94278186083852, N
why people, -79.08016691172061, -74.1133242156662, N
here idea , -162.16149284791044, -154.5308186650391, N
with incre, -179.61329814208887, -185.04951754900918, P
as america, -156.68626032731322, -160.03702681909047, P
pam go lob, -197.28072177965802, -197.23603668865306, N
you know g, -186.56989535229056, -185.60012180709523, N
these sugg, -173.64572934868892, -179.61718307161064, P
over last , -159.48746111991088, -157.59442224015774, N
please sto, -115.05677240436624, -112.3977708804644, N
always cor, -153.3939705001499, -155.31009532826147, P
what worry, -228.54625341899003, -219.17121336028984, N
there mass, -85.54323990595427, -86.0685246760088, P
if shop ne, -145.22682771167703, -143.28690535401233, N
a message , -85.69704637380426, -88.39987642052812, P
in demand , -54.188435580835105, -54.167436468795714, N
fuck coron, -95.50380007849844, -92.91081498575389, N
group acto, -88.03672943878757, -88.53329807931587, P
in serious, -177.03987117414152, -184.48178369737647, P
non essent, -171.3123637006157, -172.41381485698793, P
the discou, -161.01548923933498, -159.62494633757743, N
woolworth , -151.8846172867973, -147.81945221850194, N
florida de, -144.01156053358233, -149.60156387854116, P
face mask , -133.10308530327754, -131.4970787703299, N
just go re, -78.47858525096106, -79.6847175646193, P
it my groc, -171.87920569764538, -174.4680425521633, P
stock clea, -163.18321085248562, -162.2119113056905, N
school hol, -123.73219390596388, -123.10711275759212, N
online ori, -40.84265173909864, -41.8476405041426, P
the tensio, -29.543844232285007, -28.180361000014535, N
online gam, -141.34299666052786, -141.58194218296705, P
some pharm, -184.37107231556513, -185.33882164944094, P
many peopl, -108.52837347345631, -112.06511118489122, P
really wor, -69.93607987872846, -68.7270778016976, N
coronaviru, -214.74905022440555, -214.02990659158075, N
citizen em, -44.28604740811751, -40.182066853349085, N
official a, -165.06743953419328, -167.0845375627039, P
there way , -190.9805471998467, -186.378394407137, N
walmart am, -212.35623753143093, -210.34833471100254, N
could i be, -210.58046209918498, -210.35337727440591, N
hello ever, -218.90658564393803, -231.51145449596217, P
just saw a, -98.9707842184008, -103.2809960822451, P
global sto, -211.9477662371788, -202.00286398341518, N
